PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;INSTELLINGSCODE ACTUEEL;INSTELLINGSNAAM ACTUEEL;ONDERDEEL;SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2020;2021;2022;2023;2024
Groningen;0014;Groningen;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;taal en cultuur;n.v.t. (taal en cultuur);60087;M Kunst- & cultuurwetenschappen;voltijd onderwijs;onbekend;0;0;0;<5;<5
Groningen;0014;Groningen;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;taal en cultuur;n.v.t. (taal en cultuur);60734;M Internationale betrekkingen;voltijd onderwijs;onbekend;0;0;0;<5;<5
Groningen;0014;Groningen;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;taal en cultuur;n.v.t. (taal en cultuur);60820;M Internationale Betrekkingen (research);voltijd onderwijs;onbekend;0;0;0;<5;<5
Groningen;0014;Groningen;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;taal en cultuur;n.v.t. (taal en cultuur);60831;M Mediastudies;voltijd onderwijs;onbekend;0;0;0;<5;<5
Groningen;0014;Groningen;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;taal en cultuur;n.v.t. (taal en cultuur);60842;M Midden-Oosten Studies;voltijd onderwijs;onbekend;0;0;0;<5;<5
Groningen;0014;Groningen;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;techniek;n.v.t. (techniek);60359;M Systems and Control;voltijd onderwijs;man;0;0;0;<5;7
Groningen;0014;Groningen;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;techniek;n.v.t. (techniek);60359;M Systems and Control;voltijd onderwijs;vrouw;0;0;0;<5;12
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);50019;B International Business;voltijd onderwijs;onbekend;0;0;0;7;16
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);56833;B Econometrie en Operationele Research;voltijd onderwijs;onbekend;0;0;0;<5;<5
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56604;B Psychologie;voltijd onderwijs;onbekend;0;0;0;5;11
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;gezondheidszorg;n.v.t. (gezondheidszorg);50296;B European Public Health;voltijd onderwijs;onbekend;0;0;0;<5;<5
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;gezondheidszorg;n.v.t. (gezondheidszorg);59346;B Regenerative Medicine and Technology;voltijd onderwijs;man;0;0;0;7;16
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;gezondheidszorg;n.v.t. (gezondheidszorg);59346;B Regenerative Medicine and Technology;voltijd onderwijs;vrouw;0;0;0;17;44
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;natuur;n.v.t. (natuur);50426;B Computer Science;voltijd onderwijs;man;0;0;0;243;340
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;natuur;n.v.t. (natuur);50426;B Computer Science;voltijd onderwijs;vrouw;0;0;0;55;96
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;natuur;n.v.t. (natuur);50769;B Business Engineering;voltijd onderwijs;onbekend;0;0;0;<5;<5
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;recht;n.v.t. (recht);50017;B European Law School;voltijd onderwijs;onbekend;0;0;0;<5;<5
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;sectoroverstijgend;sectoroverstijgend;50393;B Liberal Arts and Sciences;voltijd onderwijs;onbekend;0;0;0;<5;6
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;sectoroverstijgend;sectoroverstijgend;59339;B Global Studies;voltijd onderwijs;onbekend;0;0;0;<5;<5
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60321;M Financial Economics;voltijd onderwijs;onbekend;0;0;0;<5;<5
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60003;M European Public Affairs;voltijd onderwijs;onbekend;0;0;0;<5;0
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;gezondheidszorg;n.v.t. (gezondheidszorg);60007;M Occupational Health and Sustainable Work;deeltijd onderwijs;onbekend;0;0;0;<5;<5
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;gezondheidszorg;n.v.t. (gezondheidszorg);60990;M Health and Digital Transformation;deeltijd onderwijs;man;0;0;0;<5;<5
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;gezondheidszorg;n.v.t. (gezondheidszorg);60990;M Health and Digital Transformation;deeltijd onderwijs;vrouw;0;0;0;<5;6
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;gezondheidszorg;n.v.t. (gezondheidszorg);60990;M Health and Digital Transformation;voltijd onderwijs;man;0;0;0;5;12
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;gezondheidszorg;n.v.t. (gezondheidszorg);60990;M Health and Digital Transformation;voltijd onderwijs;vrouw;0;0;0;16;20
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56962;B Technische Natuurkunde;voltijd onderwijs;onbekend;0;0;0;<5;0
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;21PG;Technische Universiteit Eindhoven;techniek;n.v.t. (techniek);56994;B Technische Bedrijfskunde;voltijd onderwijs;onbekend;0;0;0;<5;<5
Noord-Brabant;0772;Eindhoven;reguliere inst.;postmaster;21PG;Technische Universiteit Eindhoven;onderwijs;universitaire lerarenopleidingen;69345;M Educatie in de Betawetenschappen;voltijd onderwijs;man;0;0;0;44;44
Noord-Brabant;0772;Eindhoven;reguliere inst.;postmaster;21PG;Technische Universiteit Eindhoven;onderwijs;universitaire lerarenopleidingen;69345;M Educatie in de Betawetenschappen;voltijd onderwijs;vrouw;0;0;0;34;23
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56601;B Sociologie;voltijd onderwijs;onbekend;0;0;0;<5;<5
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56604;B Psychologie;voltijd onderwijs;onbekend;0;0;0;<5;<5
Noord-Brabant;0855;Tilburg;reguliere inst.;bachelor;21PN;Tilburg University;taal en cultuur;n.v.t. (taal en cultuur);56081;B Filosofie;voltijd onderwijs;onbekend;0;0;0;<5;0
Noord-Brabant;0855;Tilburg;reguliere inst.;postmaster;21PN;Tilburg University;onderwijs;universitaire lerarenopleidingen;68535;M Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen;deeltijd onderwijs;vrouw;0;0;0;<5;6
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);50447;B Creative Technology;voltijd onderwijs;man;0;0;0;26;43
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);50447;B Creative Technology;voltijd onderwijs;vrouw;0;0;0;19;41
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21PK;Universiteit van Amsterdam;economie;n.v.t. (economie);59318;B Economics and Business Economics;voltijd onderwijs;onbekend;0;0;0;<5;<5
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21PK;Universiteit van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56604;B Psychologie;voltijd onderwijs;onbekend;0;0;0;<5;<5
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);50010;B Media en informatie;voltijd onderwijs;onbekend;0;0;0;<5;<5
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21PK;Universiteit van Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);50906;B Media en Cultuur;voltijd onderwijs;onbekend;0;0;0;<5;<5
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21PL;Vrije Universiteit Amsterdam;natuur;n.v.t. (natuur);56945;B Artificial Intelligence;voltijd onderwijs;onbekend;0;0;0;<5;0
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PK;Universiteit van Amsterdam;economie;n.v.t. (economie);60644;M Business Administration;voltijd onderwijs;onbekend;0;0;0;<5;<5
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PK;Universiteit van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66615;M Communicatiewetenschap;voltijd onderwijs;onbekend;0;0;0;<5;0
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);60227;M Security and Network Engineering;voltijd onderwijs;onbekend;0;0;0;<5;0
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);60323;M Brain and Cognitive Sciences (research);voltijd onderwijs;onbekend;0;0;0;<5;<5
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PK;Universiteit van Amsterdam;natuur;n.v.t. (natuur);65015;M Computational Science (joint degree);voltijd onderwijs;onbekend;0;0;0;<5;<5
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PK;Universiteit van Amsterdam;recht;n.v.t. (recht);60224;M International and European Law;voltijd onderwijs;onbekend;0;0;0;<5;0
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;economie;n.v.t. (economie);60048;M Marketing;voltijd onderwijs;onbekend;0;0;0;<5;<5
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;taal en cultuur;n.v.t. (taal en cultuur);60024;M Philosophy of Science, Technology and Society;voltijd onderwijs;onbekend;0;0;0;<5;<5
Overijssel;0153;Enschede;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60443;M Sustainable Energy Technology;voltijd onderwijs;onbekend;0;0;0;<5;0
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;sectoroverstijgend;sectoroverstijgend;69342;M Medical Humanities: geesteswetenschappelijke en geneeskundige perspectieven op zorg en gezondheid;deeltijd onderwijs;man;0;0;0;<5;<5
Zeeland;0687;Middelburg;reguliere inst.;bachelor;21PD;Universiteit Utrecht;sectoroverstijgend;sectoroverstijgend;50393;B Liberal Arts and Sciences;voltijd onderwijs;onbekend;0;0;0;<5;0
Zuid-Holland;0503;Delft;reguliere inst.;master;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60985;M Environmental Engineering;voltijd onderwijs;onbekend;0;0;0;<5;<5
Zuid-Holland;0503;Delft;reguliere inst.;master;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60988;M Computer and Embedded-Systems Engineering;voltijd onderwijs;man;0;0;0;74;168
Zuid-Holland;0503;Delft;reguliere inst.;master;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60988;M Computer and Embedded-Systems Engineering;voltijd onderwijs;vrouw;0;0;0;5;12
Zuid-Holland;0503;Delft;reguliere inst.;master;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);65028;M Applied Geophysics (joint degree);voltijd onderwijs;man;0;0;0;5;17
Zuid-Holland;0503;Delft;reguliere inst.;master;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);65028;M Applied Geophysics (joint degree);voltijd onderwijs;vrouw;0;0;0;5;14
Zuid-Holland;0503;Delft;reguliere inst.;master;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);65029;M Quantum Information Science & Technology (joint degree);voltijd onderwijs;man;0;0;0;12;43
Zuid-Holland;0503;Delft;reguliere inst.;master;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);65029;M Quantum Information Science & Technology (joint degree);voltijd onderwijs;vrouw;0;0;0;5;11
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;21PB;Universiteit Leiden;sectoroverstijgend;sectoroverstijgend;59316;B International Studies;voltijd onderwijs;onbekend;0;0;0;<5;<5
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56806;B Engelse Taal en Cultuur;voltijd onderwijs;onbekend;0;0;0;<5;0
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60974;M Religious Studies;deeltijd onderwijs;man;0;0;0;<5;<5
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;techniek;n.v.t. (techniek);65029;M Quantum Information Science & Technology (joint degree);voltijd onderwijs;man;0;0;0;<5;<5
Zuid-Holland;0599;Rotterdam;reguliere inst.;bachelor;21PE;Erasmus Universiteit Rotterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56604;B Psychologie;voltijd onderwijs;onbekend;0;0;0;<5;<5
Zuid-Holland;0599;Rotterdam;reguliere inst.;master;21PE;Erasmus Universiteit Rotterdam;economie;n.v.t. (economie);60991;M People, Organisations & Change;voltijd onderwijs;man;0;0;0;24;30
Zuid-Holland;0599;Rotterdam;reguliere inst.;master;21PE;Erasmus Universiteit Rotterdam;economie;n.v.t. (economie);60991;M People, Organisations & Change;voltijd onderwijs;vrouw;0;0;0;57;70
Zuid-Holland;0599;Rotterdam;reguliere inst.;master;21PE;Erasmus Universiteit Rotterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60989;M Societal Transitions;voltijd onderwijs;man;0;0;0;17;16
Zuid-Holland;0599;Rotterdam;reguliere inst.;master;21PE;Erasmus Universiteit Rotterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60989;M Societal Transitions;voltijd onderwijs;vrouw;0;0;0;27;22
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;21PC;Rijksuniversiteit Groningen;natuur;n.v.t. (natuur);50982;B Data Science and Society;voltijd onderwijs;onbekend;0;0;0;0;<5
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;21PC;Rijksuniversiteit Groningen;sectoroverstijgend;sectoroverstijgend;59327;B Global Responsibility and Leadership;voltijd onderwijs;onbekend;0;0;0;0;<5
Friesland;0080;Leeuwarden;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;economie;n.v.t. (economie);67085;M Sustainable Entrepreneurship;voltijd onderwijs;onbekend;0;0;0;0;<5
Friesland;0080;Leeuwarden;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60656;M Cultural Geography;voltijd onderwijs;onbekend;0;0;0;0;<5
Gelderland;0200;Apeldoorn;WO kleine univ.;master;21QO;Theologische Universiteit Apeldoorn;taal en cultuur;n.v.t. (taal en cultuur);60257;M Theologie;voltijd onderwijs;onbekend;0;0;0;0;<5
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);56034;B Geschiedenis;voltijd onderwijs;onbekend;0;0;0;0;<5
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);56081;B Filosofie;voltijd onderwijs;onbekend;0;0;0;0;<5
Gelderland;0268;Nijmegen;reguliere inst.;bachelor;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);56826;B Communicatie- en Informatiewetenschappen;voltijd onderwijs;onbekend;0;0;0;0;<5
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;economie;n.v.t. (economie);60644;M Business Administration;voltijd onderwijs;onbekend;0;0;0;0;<5
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60466;M Human Geography;voltijd onderwijs;onbekend;0;0;0;0;<5
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);60506;M Cognitive Neuroscience (research);voltijd onderwijs;onbekend;0;0;0;0;<5
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);60224;M International and European Law;voltijd onderwijs;onbekend;0;0;0;0;<5
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);66826;M Communicatie- & Informatiewetenschappen;voltijd onderwijs;onbekend;0;0;0;0;<5
Gelderland;0289;Wageningen;reguliere inst.;bachelor;21PI;Wageningen University;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);56973;B Food Technology;voltijd onderwijs;onbekend;0;0;0;0;<5
Gelderland;0289;Wageningen;reguliere inst.;master;21PI;Wageningen University;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);60107;M Climate Studies;voltijd onderwijs;onbekend;0;0;0;0;<5
Gelderland;0289;Wageningen;reguliere inst.;master;21PI;Wageningen University;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);66219;M Forest and Nature Conservation;voltijd onderwijs;onbekend;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;bachelor;21PC;Rijksuniversiteit Groningen;economie;n.v.t. (economie);50645;B Bedrijfskunde;voltijd onderwijs;onbekend;0;0;0;0;6
Groningen;0014;Groningen;reguliere inst.;bachelor;21PC;Rijksuniversiteit Groningen;economie;n.v.t. (economie);50950;B Economie en Bedrijfseconomie;voltijd onderwijs;onbekend;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;bachelor;21PC;Rijksuniversiteit Groningen;economie;n.v.t. (economie);56833;B Econometrie en Operationele Research;voltijd onderwijs;onbekend;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;bachelor;21PC;Rijksuniversiteit Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56194;B Spatial Planning and Design;voltijd onderwijs;onbekend;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;bachelor;21PC;Rijksuniversiteit Groningen;natuur;n.v.t. (natuur);50205;B Sterrenkunde;voltijd onderwijs;onbekend;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;bachelor;21PC;Rijksuniversiteit Groningen;natuur;n.v.t. (natuur);56860;B Biologie;voltijd onderwijs;onbekend;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;bachelor;21PC;Rijksuniversiteit Groningen;natuur;n.v.t. (natuur);56980;B Wiskunde;voltijd onderwijs;onbekend;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;bachelor;21PC;Rijksuniversiteit Groningen;taal en cultuur;n.v.t. (taal en cultuur);50290;B English Language and Culture;voltijd onderwijs;onbekend;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;bachelor;21PC;Rijksuniversiteit Groningen;taal en cultuur;n.v.t. (taal en cultuur);50623;B American Studies;voltijd onderwijs;onbekend;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;bachelor;21PC;Rijksuniversiteit Groningen;techniek;n.v.t. (techniek);56226;B Biomedische Technologie;voltijd onderwijs;onbekend;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;bachelor;21PC;Rijksuniversiteit Groningen;techniek;n.v.t. (techniek);56994;B Technische Bedrijfskunde;voltijd onderwijs;onbekend;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;economie;n.v.t. (economie);60046;M Finance;voltijd onderwijs;onbekend;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;economie;n.v.t. (economie);60093;M Supply Chain Management;voltijd onderwijs;onbekend;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;economie;n.v.t. (economie);60643;M Accountancy and Controlling;voltijd onderwijs;onbekend;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;economie;n.v.t. (economie);60645;M Human Resource Management;voltijd onderwijs;onbekend;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;economie;n.v.t. (economie);60649;M International Business and Management;voltijd onderwijs;onbekend;0;0;0;0;5
Groningen;0014;Groningen;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;economie;n.v.t. (economie);60683;M International Financial Management;voltijd onderwijs;onbekend;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;economie;n.v.t. (economie);60963;M Economic Development and Globalization;voltijd onderwijs;onbekend;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60099;M Onderwijswetenschappen;deeltijd onderwijs;man;0;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60099;M Onderwijswetenschappen;deeltijd onderwijs;vrouw;0;0;0;0;7
Groningen;0014;Groningen;reguliere inst.;master;21PC;Rijksuniversiteit Groningen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60654;M Behavioural and Social Sciences (research);voltijd onderwijs;onbekend;0;0;0;0;<5
