,vestigingscode,instellingscode,instellingsnaam,vestigingsgemeente,jaar,opleidingsvorm,soort_ho,type_ho,herkomst,status,ingeschrevenen_HO,instroom_RR,instroom_HO,tweedejaars_HO,hogerejaars_HO,instroom_THO_NW,tweedejaars_THO_NW,hogerejaars_THO_NW,provincie
20503,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2033,voltijd,hbo,ba,EER,prognose,115.247,19.293,18.2966478873239,18.9623098591549,77.9880422535211,18.6589577464789,19.0862989137984,77.5017433397228,Friesland
20504,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2034,voltijd,hbo,ba,EER,prognose,114.293,19.195,18.2037089201878,18.8794694835681,77.2098215962441,18.5641784037559,19.0013215267939,76.7275000694502,Friesland
20505,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2035,voltijd,hbo,ba,EER,prognose,113.545,19.128,18.1401690140845,18.7862112676056,76.6186197183099,18.4993802816901,18.9063689474123,76.1392507708976,Friesland
20506,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2036,voltijd,hbo,ba,EER,prognose,112.933,19.033,18.0500751173709,18.7234272300469,76.1594976525822,18.4075023474178,18.8426781120649,75.6828195405173,Friesland
20507,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2037,voltijd,hbo,ba,EER,prognose,112.418,18.97,17.9903286384977,18.6312441314554,75.7964272300469,18.346572769953,18.7496624996527,75.3217647303942,Friesland
20508,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2038,voltijd,hbo,ba,EER,prognose,111.963,18.926,17.9486009389671,18.5734178403756,75.4409812206573,18.3040187793427,18.6908529044087,74.9681283162486,Friesland
20509,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2025,voltijd,hbo,ba,NL,prognose,1903.159,435.29,356.195952380952,340.001650793651,1206.9613968254,381.651507936508,351.665828070476,1169.84166399302,Friesland
20510,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2026,voltijd,hbo,ba,NL,prognose,1843.44,425.4,348.103007518797,326.783598997494,1168.55339348371,372.980200501253,337.991798487677,1132.46800101107,Friesland
20511,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2027,voltijd,hbo,ba,NL,prognose,1800.368,421.384,344.816731829574,318.707191311612,1136.84407685881,369.45907101086,329.45013147585,1101.45879751329,Friesland
20512,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2028,voltijd,hbo,ba,NL,prognose,1768.263,418.6,342.538596491228,316.060076023392,1109.66432748538,367.018128654971,326.390126598153,1074.85474474688,Friesland
20513,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2029,voltijd,hbo,ba,NL,prognose,1739.532,413.163,338.089522556391,313.902296992481,1087.54018045113,362.251101503759,323.964127217865,1053.31677127838,Friesland
20514,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2030,voltijd,hbo,ba,NL,prognose,1717.019,408.275,334.089692982456,309.97131871345,1072.95798830409,357.965423976608,319.884283167833,1039.16929285556,Friesland
20515,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2031,voltijd,hbo,ba,NL,prognose,1697.916,404.371,330.89506641604,306.251846700084,1060.76908688388,354.542493316625,316.036487420409,1027.33701926297,Friesland
20516,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2032,voltijd,hbo,ba,NL,prognose,1677.545,399.475,326.888690476191,303.15323015873,1047.50307936508,350.249801587302,312.812056218021,1014.48314219468,Friesland
20517,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2033,voltijd,hbo,ba,NL,prognose,1660.925,396.557,324.500903508772,300.152423976608,1036.27167251462,347.691371345029,309.67846638851,1003.55516226646,Friesland
20518,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2034,voltijd,hbo,ba,NL,prognose,1644.203,392.95,321.549310776942,298.109647451963,1024.54404177109,344.528842940685,307.509027585072,992.165129474243,Friesland
20519,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2035,voltijd,hbo,ba,NL,prognose,1629.311,389.286,318.55107518797,295.680323308271,1015.07960150376,341.316338345865,304.993603339234,983.001058314902,Friesland
20520,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2036,voltijd,hbo,ba,NL,prognose,1614.601,385.545,315.489830827068,292.958855889724,1006.15231328321,338.036322055138,302.197021514148,974.367656430714,Friesland
20521,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2037,voltijd,hbo,ba,NL,prognose,1601.486,382.591,313.072585213033,290.438177527151,997.975237259816,335.446327903091,299.597424970338,966.442247126571,Friesland
20522,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2038,voltijd,hbo,ba,NL,prognose,1591.749,382.303,312.8369160401,288.517200083542,990.394883876358,335.193816624896,297.550838961633,959.004344413471,Friesland
20523,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2025,voltijd,hbo,ba,niet-EER,prognose,1.293,0.0,0.0,0.718,0.575,0.0,0.718,0.575,Friesland
20524,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2026,voltijd,hbo,ba,niet-EER,prognose,1.33,0.0,0.0,0.703,0.627,0.0,0.703,0.627,Friesland
20525,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2027,voltijd,hbo,ba,niet-EER,prognose,1.336,0.0,0.0,0.693,0.643,0.0,0.693,0.643,Friesland
20526,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2028,voltijd,hbo,ba,niet-EER,prognose,1.334,0.0,0.0,0.689,0.645,0.0,0.689,0.645,Friesland
20527,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2029,voltijd,hbo,ba,niet-EER,prognose,1.325,0.0,0.0,0.681,0.644,0.0,0.681,0.644,Friesland
20528,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2030,voltijd,hbo,ba,niet-EER,prognose,1.318,0.0,0.0,0.677,0.641,0.0,0.677,0.641,Friesland
20529,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2031,voltijd,hbo,ba,niet-EER,prognose,1.307,0.0,0.0,0.671,0.636,0.0,0.671,0.636,Friesland
20530,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2032,voltijd,hbo,ba,niet-EER,prognose,1.296,0.0,0.0,0.665,0.631,0.0,0.665,0.631,Friesland
20531,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2033,voltijd,hbo,ba,niet-EER,prognose,1.287,0.0,0.0,0.661,0.626,0.0,0.661,0.626,Friesland
20532,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2034,voltijd,hbo,ba,niet-EER,prognose,1.279,0.0,0.0,0.658,0.621,0.0,0.658,0.621,Friesland
20533,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2035,voltijd,hbo,ba,niet-EER,prognose,1.273,0.0,0.0,0.655,0.618,0.0,0.655,0.618,Friesland
20534,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2036,voltijd,hbo,ba,niet-EER,prognose,1.266,0.0,0.0,0.652,0.614,0.0,0.652,0.614,Friesland
20535,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2037,voltijd,hbo,ba,niet-EER,prognose,1.26,0.0,0.0,0.649,0.611,0.0,0.649,0.611,Friesland
20536,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2038,voltijd,hbo,ba,niet-EER,prognose,1.254,0.0,0.0,0.646,0.608,0.0,0.646,0.608,Friesland
20537,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2025,voltijd,hbo,ma,EER,prognose,0.753,0.377,0.377,0.0,0.376,0.377,0.0,0.376,Friesland
20538,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2026,voltijd,hbo,ma,EER,prognose,0.788,0.386,0.386,0.0,0.402,0.386,0.0,0.402,Friesland
20539,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2027,voltijd,hbo,ma,EER,prognose,0.809,0.388,0.388,0.0,0.421,0.388,0.0,0.421,Friesland
20540,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2028,voltijd,hbo,ma,EER,prognose,0.824,0.383,0.383,0.0,0.441,0.383,0.0,0.441,Friesland
20541,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2029,voltijd,hbo,ma,EER,prognose,0.836,0.381,0.381,0.0,0.455,0.381,0.0,0.455,Friesland
20542,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2030,voltijd,hbo,ma,EER,prognose,0.838,0.379,0.379,0.0,0.459,0.379,0.0,0.459,Friesland
20543,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2031,voltijd,hbo,ma,EER,prognose,0.838,0.377,0.377,0.0,0.461,0.377,0.0,0.461,Friesland
20544,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2032,voltijd,hbo,ma,EER,prognose,0.837,0.376,0.376,0.0,0.461,0.376,0.0,0.461,Friesland
20545,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2033,voltijd,hbo,ma,EER,prognose,0.834,0.374,0.374,0.0,0.46,0.374,0.0,0.46,Friesland
20546,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2034,voltijd,hbo,ma,EER,prognose,0.829,0.371,0.371,0.0,0.458,0.371,0.0,0.458,Friesland
20547,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2035,voltijd,hbo,ma,EER,prognose,0.822,0.368,0.368,0.0,0.454,0.368,0.0,0.454,Friesland
20548,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2036,voltijd,hbo,ma,EER,prognose,0.816,0.365,0.365,0.0,0.451,0.365,0.0,0.451,Friesland
20549,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2037,voltijd,hbo,ma,EER,prognose,0.811,0.363,0.363,0.0,0.448,0.363,0.0,0.448,Friesland
20550,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2038,voltijd,hbo,ma,EER,prognose,0.806,0.361,0.361,0.0,0.445,0.361,0.0,0.445,Friesland
20551,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2025,voltijd,hbo,ma,NL,prognose,0.767,0.0,0.0,0.0,0.767,0.0,0.409,0.358,Friesland
20552,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2026,voltijd,hbo,ma,NL,prognose,0.772,0.0,0.0,0.0,0.772,0.0,0.404,0.368,Friesland
20553,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2027,voltijd,hbo,ma,NL,prognose,0.758,0.0,0.0,0.0,0.758,0.0,0.394,0.364,Friesland
20554,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2028,voltijd,hbo,ma,NL,prognose,0.728,0.0,0.0,0.0,0.728,0.0,0.38,0.348,Friesland
20555,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2029,voltijd,hbo,ma,NL,prognose,0.716,0.0,0.0,0.0,0.716,0.0,0.375,0.341,Friesland
20556,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2030,voltijd,hbo,ma,NL,prognose,0.694,0.0,0.0,0.0,0.694,0.0,0.363,0.331,Friesland
20557,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2031,voltijd,hbo,ma,NL,prognose,0.673,0.0,0.0,0.0,0.673,0.0,0.351,0.322,Friesland
20558,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2032,voltijd,hbo,ma,NL,prognose,0.664,0.0,0.0,0.0,0.664,0.0,0.347,0.317,Friesland
20559,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2033,voltijd,hbo,ma,NL,prognose,0.658,0.0,0.0,0.0,0.658,0.0,0.344,0.314,Friesland
20560,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2034,voltijd,hbo,ma,NL,prognose,0.641,0.0,0.0,0.0,0.641,0.0,0.335,0.306,Friesland
20561,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2035,voltijd,hbo,ma,NL,prognose,0.639,0.0,0.0,0.0,0.639,0.0,0.334,0.305,Friesland
20562,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2036,voltijd,hbo,ma,NL,prognose,0.628,0.0,0.0,0.0,0.628,0.0,0.328,0.3,Friesland
20563,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2037,voltijd,hbo,ma,NL,prognose,0.617,0.0,0.0,0.0,0.617,0.0,0.323,0.294,Friesland
20564,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2038,voltijd,hbo,ma,NL,prognose,0.608,0.0,0.0,0.0,0.608,0.0,0.318,0.29,Friesland
20565,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2025,voltijd,hbo,ma,niet-EER,prognose,5.234,4.577,3.96673333333333,1.26726666666667,0.0,4.27186666666667,0.962133333333333,0.0,Friesland
20566,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2026,voltijd,hbo,ma,niet-EER,prognose,5.297,4.621,4.00486666666667,1.29213333333333,0.0,4.31293333333333,0.984066666666667,0.0,Friesland
20567,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2027,voltijd,hbo,ma,niet-EER,prognose,5.365,4.684,4.05946666666667,1.30553333333333,0.0,4.37173333333333,0.993266666666667,0.0,Friesland
20568,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2028,voltijd,hbo,ma,niet-EER,prognose,5.41,4.72,4.09066666666667,1.31933333333333,0.0,4.40533333333333,1.00466666666667,0.0,Friesland
20569,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2029,voltijd,hbo,ma,niet-EER,prognose,5.434,4.741,4.10886666666667,1.32513333333333,0.0,4.42493333333333,1.00906666666667,0.0,Friesland
20570,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2030,voltijd,hbo,ma,niet-EER,prognose,5.431,4.737,4.1054,1.3256,0.0,4.4212,1.0098,0.0,Friesland
20571,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2031,voltijd,hbo,ma,niet-EER,prognose,5.435,4.743,4.1106,1.3244,0.0,4.4268,1.0082,0.0,Friesland
20572,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2032,voltijd,hbo,ma,niet-EER,prognose,5.431,4.74,4.108,1.323,0.0,4.424,1.007,0.0,Friesland
20573,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2033,voltijd,hbo,ma,niet-EER,prognose,5.421,4.731,4.1002,1.3208,0.0,4.4156,1.0054,0.0,Friesland
20574,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2034,voltijd,hbo,ma,niet-EER,prognose,5.405,4.716,4.0872,1.3178,0.0,4.4016,1.0034,0.0,Friesland
20575,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2035,voltijd,hbo,ma,niet-EER,prognose,5.381,4.695,4.069,1.312,0.0,4.382,0.999,0.0,Friesland
20576,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2036,voltijd,hbo,ma,niet-EER,prognose,5.355,4.673,4.04993333333333,1.30506666666667,0.0,4.36146666666667,0.993533333333333,0.0,Friesland
20577,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2037,voltijd,hbo,ma,niet-EER,prognose,5.332,4.654,4.03346666666667,1.29853333333333,0.0,4.34373333333333,0.988266666666667,0.0,Friesland
20578,30HD02,30HD,Hogeschool Van Hall Larenstein,Leeuwarden,2038,voltijd,hbo,ma,niet-EER,prognose,5.308,4.634,4.01613333333333,1.29186666666667,0.0,4.32506666666667,0.982933333333333,0.0,Friesland
20579,30TX01,30TX,Aeres Hogeschool,Dronten,2025,deeltijd,hbo,ad,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20580,30TX01,30TX,Aeres Hogeschool,Dronten,2026,deeltijd,hbo,ad,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20581,30TX01,30TX,Aeres Hogeschool,Dronten,2027,deeltijd,hbo,ad,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20582,30TX01,30TX,Aeres Hogeschool,Dronten,2028,deeltijd,hbo,ad,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20583,30TX01,30TX,Aeres Hogeschool,Dronten,2029,deeltijd,hbo,ad,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20584,30TX01,30TX,Aeres Hogeschool,Dronten,2030,deeltijd,hbo,ad,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20585,30TX01,30TX,Aeres Hogeschool,Dronten,2031,deeltijd,hbo,ad,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20586,30TX01,30TX,Aeres Hogeschool,Dronten,2032,deeltijd,hbo,ad,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20587,30TX01,30TX,Aeres Hogeschool,Dronten,2033,deeltijd,hbo,ad,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20588,30TX01,30TX,Aeres Hogeschool,Dronten,2034,deeltijd,hbo,ad,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20589,30TX01,30TX,Aeres Hogeschool,Dronten,2035,deeltijd,hbo,ad,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20590,30TX01,30TX,Aeres Hogeschool,Dronten,2036,deeltijd,hbo,ad,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20591,30TX01,30TX,Aeres Hogeschool,Dronten,2037,deeltijd,hbo,ad,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20592,30TX01,30TX,Aeres Hogeschool,Dronten,2038,deeltijd,hbo,ad,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20593,30TX01,30TX,Aeres Hogeschool,Dronten,2025,deeltijd,hbo,ad,NL,prognose,48.586,22.052,12.0437846153846,10.7859204693611,25.7562949152542,20.5253230769231,17.1113254317111,10.9493514913658,
20594,30TX01,30TX,Aeres Hogeschool,Dronten,2026,deeltijd,hbo,ad,NL,prognose,49.348,21.827,11.9209,10.6981694915254,26.7289305084746,20.3159,17.5020224489796,11.5300775510204,
20595,30TX01,30TX,Aeres Hogeschool,Dronten,2027,deeltijd,hbo,ad,NL,prognose,49.593,21.75,11.8788461538462,10.6760691003911,27.0380847457627,20.2442307692308,17.6335808477237,11.7151883830455,
20596,30TX01,30TX,Aeres Hogeschool,Dronten,2028,deeltijd,hbo,ad,NL,prognose,49.555,21.638,11.8176769230769,10.6784146023468,27.0589084745763,20.1399846153846,17.6726667189953,11.7423486656201,
20597,30TX01,30TX,Aeres Hogeschool,Dronten,2029,deeltijd,hbo,ad,NL,prognose,49.456,21.524,11.7554153846154,10.6422320730117,27.0583525423729,20.0338769230769,17.6627623233909,11.7593607535322,
20598,30TX01,30TX,Aeres Hogeschool,Dronten,2030,deeltijd,hbo,ad,NL,prognose,49.318,21.397,11.6860538461538,10.6096427640156,27.0223033898305,19.9156692307692,17.64421711146,11.7581136577708,
20599,30TX01,30TX,Aeres Hogeschool,Dronten,2031,deeltijd,hbo,ad,NL,prognose,49.08,21.222,11.5904769230769,10.5500925684485,26.9394305084746,19.7527846153846,17.5888544740973,11.7383609105181,
20600,30TX01,30TX,Aeres Hogeschool,Dronten,2032,deeltijd,hbo,ad,NL,prognose,48.885,21.082,11.5140153846154,10.5071134289439,26.8638711864407,19.6224769230769,17.5453521193093,11.7171709576138,
20601,30TX01,30TX,Aeres Hogeschool,Dronten,2033,deeltijd,hbo,ad,NL,prognose,48.705,20.972,11.4539384615385,10.4622242503259,26.7888372881356,19.5200923076923,17.4927241758242,11.6921835164835,
20602,30TX01,30TX,Aeres Hogeschool,Dronten,2034,deeltijd,hbo,ad,NL,prognose,48.502,20.852,11.3884,10.4176610169492,26.6959389830508,19.4084,17.4350530612245,11.6585469387755,
20603,30TX01,30TX,Aeres Hogeschool,Dronten,2035,deeltijd,hbo,ad,NL,prognose,48.28,20.715,11.3135769230769,10.3695501955671,26.5968728813559,19.2808846153846,17.37515855573,11.6239568288854,
20604,30TX01,30TX,Aeres Hogeschool,Dronten,2036,deeltijd,hbo,ad,NL,prognose,48.029,20.6,11.2507692307692,10.3145697522816,26.4636610169492,19.1738461538462,17.2877284144427,11.5674254317111,
20605,30TX01,30TX,Aeres Hogeschool,Dronten,2037,deeltijd,hbo,ad,NL,prognose,47.84,20.522,11.2081692307692,10.2848578878748,26.3469728813559,19.1012461538462,17.2247610675039,11.5139927786499,
20606,30TX01,30TX,Aeres Hogeschool,Dronten,2038,deeltijd,hbo,ad,NL,prognose,47.644,20.425,11.1551923076923,10.2550195567145,26.2337881355932,19.0109615384615,17.1678657770801,11.4651726844584,
20607,30TX01,30TX,Aeres Hogeschool,Dronten,2025,deeltijd,hbo,ba,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20608,30TX01,30TX,Aeres Hogeschool,Dronten,2026,deeltijd,hbo,ba,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20609,30TX01,30TX,Aeres Hogeschool,Dronten,2027,deeltijd,hbo,ba,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20610,30TX01,30TX,Aeres Hogeschool,Dronten,2028,deeltijd,hbo,ba,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20611,30TX01,30TX,Aeres Hogeschool,Dronten,2029,deeltijd,hbo,ba,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20612,30TX01,30TX,Aeres Hogeschool,Dronten,2030,deeltijd,hbo,ba,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20613,30TX01,30TX,Aeres Hogeschool,Dronten,2031,deeltijd,hbo,ba,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20614,30TX01,30TX,Aeres Hogeschool,Dronten,2032,deeltijd,hbo,ba,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20615,30TX01,30TX,Aeres Hogeschool,Dronten,2033,deeltijd,hbo,ba,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20616,30TX01,30TX,Aeres Hogeschool,Dronten,2034,deeltijd,hbo,ba,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20617,30TX01,30TX,Aeres Hogeschool,Dronten,2035,deeltijd,hbo,ba,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20618,30TX01,30TX,Aeres Hogeschool,Dronten,2036,deeltijd,hbo,ba,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20619,30TX01,30TX,Aeres Hogeschool,Dronten,2037,deeltijd,hbo,ba,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20620,30TX01,30TX,Aeres Hogeschool,Dronten,2038,deeltijd,hbo,ba,EER,prognose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20621,30TX01,30TX,Aeres Hogeschool,Dronten,2025,deeltijd,hbo,ba,NL,prognose,36.925,1.041,0.500784090909091,0.102522727272727,36.3216931818182,0.571761363636364,1.39774621212121,34.9554924242424,
20622,30TX01,30TX,Aeres Hogeschool,Dronten,2026,deeltijd,hbo,ba,NL,prognose,35.904,1.052,0.506075757575758,0.103606060606061,35.2943181818182,0.57780303030303,1.36173484848485,33.9644621212121,
20623,30TX01,30TX,Aeres Hogeschool,Dronten,2027,deeltijd,hbo,ba,NL,prognose,35.32,1.064,0.511848484848485,0.104787878787879,34.7033636363636,0.584393939393939,1.34151515151515,33.3940909090909,
20624,30TX01,30TX,Aeres Hogeschool,Dronten,2028,deeltijd,hbo,ba,NL,prognose,35.043,1.073,0.51617803030303,0.105674242424242,34.4211477272727,0.589337121212121,1.33214393939394,33.1215189393939,
20625,30TX01,30TX,Aeres Hogeschool,Dronten,2029,deeltijd,hbo,ba,NL,prognose,34.969,1.083,0.520988636363636,0.106659090909091,34.3413522727273,0.594829545454545,1.33014393939394,33.0440265151515,
20626,30TX01,30TX,Aeres Hogeschool,Dronten,2030,deeltijd,hbo,ba,NL,prognose,34.891,1.089,0.523875,0.10725,34.259875,0.598125,1.32773484848485,32.9651401515152,
20627,30TX01,30TX,Aeres Hogeschool,Dronten,2031,deeltijd,hbo,ba,NL,prognose,34.878,1.096,0.527242424242424,0.107939393939394,34.2428181818182,0.601969696969697,1.32773106060606,32.9482992424242,
20628,30TX01,30TX,Aeres Hogeschool,Dronten,2032,deeltijd,hbo,ba,NL,prognose,34.887,1.099,0.528685606060606,0.108234848484848,34.2500795454545,0.603617424242424,1.32825378787879,32.9551287878788,
20629,30TX01,30TX,Aeres Hogeschool,Dronten,2033,deeltijd,hbo,ba,NL,prognose,34.906,1.101,0.529647727272727,0.108431818181818,34.2679204545455,0.604715909090909,1.32907007575758,32.9722140151515,
20630,30TX01,30TX,Aeres Hogeschool,Dronten,2034,deeltijd,hbo,ba,NL,prognose,34.919,1.103,0.530609848484848,0.108628787878788,34.2797613636364,0.605814393939394,1.32967045454545,32.9835151515152,
20631,30TX01,30TX,Aeres Hogeschool,Dronten,2035,deeltijd,hbo,ba,NL,prognose,34.949,1.106,0.53205303030303,0.108924242424242,34.3080227272727,0.607462121212121,1.33094886363636,33.0105890151515,
20632,30TX01,30TX,Aeres Hogeschool,Dronten,2036,deeltijd,hbo,ba,NL,prognose,34.957,1.111,0.534458333333333,0.109416666666667,34.313125,0.610208333333333,1.33156818181818,33.0152234848485,
20633,30TX01,30TX,Aeres Hogeschool,Dronten,2037,deeltijd,hbo,ba,NL,prognose,34.944,1.116,0.536863636363636,0.109909090909091,34.2972272727273,0.612954545454545,1.33143181818182,32.9996136363636,
20634,30TX01,30TX,Aeres Hogeschool,Dronten,2038,deeltijd,hbo,ba,NL,prognose,34.918,1.118,0.537825757575758,0.110106060606061,34.2700681818182,0.61405303030303,1.33062878787879,32.9733181818182,
20635,30TX01,30TX,Aeres Hogeschool,Dronten,2025,deeltijd,hbo,ma,NL,prognose,1.416,0.715,0.0328735632183908,0.0420015233347182,1.34112491344689,0.641034482758621,0.717436781609195,0.0575287356321839,
20636,30TX01,30TX,Aeres Hogeschool,Dronten,2026,deeltijd,hbo,ma,NL,prognose,1.418,0.714,0.0328275862068965,0.0421346073950976,1.34303780639801,0.640137931034483,0.720413793103448,0.057448275862069,
20637,30TX01,30TX,Aeres Hogeschool,Dronten,2027,deeltijd,hbo,ma,NL,prognose,1.413,0.712,0.032735632183908,0.0419670405760975,1.33829732723999,0.638344827586207,0.717367816091954,0.0572873563218391,
20638,30TX01,30TX,Aeres Hogeschool,Dronten,2028,deeltijd,hbo,ma,NL,prognose,1.413,0.713,0.0327816091954023,0.0419303420578867,1.33828804874671,0.639241379310345,0.716390804597701,0.057367816091954,
